id,time,frame_num,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm,speed
169,31.53,473.0,48.949,116.527,31.402,18.676,298636.21369590564,4768900.37746867,29.8742735859307
169,31.6,474.0,39.285,120.437,32.886,19.341,298634.6562153868,4768901.325175027,26.04587789107709
169,31.67,475.0,28.756,124.778,34.503,19.928,298633.06224534154,4768902.295084782,26.655780090162246
169,31.73,476.0,18.59,129.384,34.28,20.868,298631.5142655404,4768903.2370100785,30.265950804995374
169,31.8,477.0,11.482,134.035,27.378,21.393,298630.1512108107,4768904.0664109085,23.7056782987243
171,30.8,462.0,93.039,112.434,29.59,20.738,298637.2045530244,4768895.579811461,
171,31.8,477.0,77.227,116.595,34.531,23.702,298635.2398037976,4768896.775335459,2.447243347212656
171,31.87,478.0,69.469,120.0,35.852,24.848,298633.88442676084,4768897.600064513,22.66931756953509
171,31.93,479.0,58.834,124.758,37.906,26.356,298632.1232593073,4768898.671711685,34.361638816157146
171,32.0,480.0,46.617,130.226,40.336,27.765,298630.26246872573,4768899.803978218,31.118601303658348
171,32.07,481.0,32.899,136.419,42.902,29.105,298628.3417114489,4768900.972733693,32.11999186718881
171,32.13,482.0,21.646,143.45,38.155,31.29,298626.474516948,4768902.108896926,37.12217067099352
171,32.2,483.0,12.12,148.899,25.72,28.971,298625.1292599886,4768902.927468047,22.716082588047847
175,32.07,481.0,186.588,189.685,41.919,34.653,298612.27707285923,4768887.277900019,
175,32.13,482.0,193.661,180.403,39.311,32.682,298613.72890611814,4768886.394478625,28.325979439060244
175,32.2,483.0,201.604,170.447,36.29,30.474,298615.471037082,4768885.334414906,29.13480280890127
175,32.27,484.0,208.145,161.75,35.533,28.119,298617.15289167064,4768884.311028565,28.12581064430413
175,32.33,485.0,214.662,154.248,32.31,26.335,298618.78238714905,4768883.319502054,31.804961179166472
175,32.4,486.0,220.463,147.289,30.111,24.343,298620.4337763434,4768882.314653505,27.621715799210858
175,32.47,487.0,225.449,140.827,28.362,23.462,298622.1054758004,4768881.297446429,27.95513898590274
175,32.53,488.0,230.176,135.065,26.654,22.087,298623.7406857313,4768880.302442748,31.90611227132133
175,32.6,489.0,234.41,129.922,25.422,21.269,298625.3187861929,4768879.342189426,26.394572727676163
175,32.67,490.0,238.259,125.242,24.532,20.386,298626.86896880635,4768878.398923746,25.924537269260703
175,32.73,491.0,241.774,120.661,23.484,19.603,298628.4952973788,4768877.409324256,31.72976170370255
175,32.8,492.0,244.809,116.725,23.108,18.914,298629.99408497545,4768876.497331766,25.06359259014417
175,32.87,493.0,248.11,112.927,21.744,17.771,298631.5502917208,4768875.5504004825,26.033730077963238
175,32.93,494.0,251.116,109.456,20.926,17.08,298633.07572339254,4768874.6221954245,29.77181740291306
175,33.0,495.0,253.844,106.164,20.273,16.36,298634.5995716106,4768873.6949538775,25.48549006392593
175,33.07,496.0,256.524,103.156,19.321,16.102,298636.0913709817,4768872.787213632,24.962011953757347
175,33.13,497.0,258.882,100.134,18.297,15.361,298637.66059008526,4768871.832364499,30.61635366059086
175,33.2,498.0,261.172,97.177,17.879,15.081,298639.294216563,4768870.838324329,27.31860396235634
175,33.27,499.0,263.222,94.837,17.335,13.907,298640.6657728636,4768870.003750405,22.94358654012558
175,33.33,500.0,264.911,92.528,17.402,13.722,298642.0839738219,4768869.140793823,27.66867462055318
175,33.4,501.0,267.133,90.034,17.341,13.281,298643.7017307159,4768868.156410085,27.063794628951833
175,33.47,502.0,269.27,87.945,16.456,13.402,298645.14244474994,4768867.279754593,24.1327113077321
175,33.53,503.0,270.93,85.758,15.529,13.252,298646.69548458967,4768866.334750329,30.299431606779205
175,33.6,504.0,272.736,83.898,15.209,12.496,298648.1038400965,4768865.477784574,23.574891519866966
175,33.67,505.0,274.455,82.085,14.304,11.873,298649.5385299982,4768864.604794687,24.01062689620044
175,33.73,506.0,275.883,80.537,13.979,11.932,298650.80316526594,4768863.835280802,24.68524075919631
175,33.8,507.0,277.324,78.882,13.852,11.264,298652.21723522485,4768862.974837879,23.656124887660898
175,33.87,508.0,278.607,77.246,13.662,11.185,298653.6604968054,4768862.096632238,24.13778476153084
175,33.93,509.0,279.795,75.865,12.938,10.823,298654.93528720416,4768861.32093909,24.875244274206956
175,34.0,510.0,281.245,74.183,12.919,10.453,298656.55304409825,4768860.3365553515,27.063794628951833
175,34.07,511.0,282.58,72.776,13.052,10.449,298657.9642568313,4768859.477851012,23.614678936679518
175,34.13,512.0,283.928,71.685,12.1,10.481,298659.11054216104,4768858.780351505,22.43632966608981
175,34.2,513.0,285.102,69.931,11.809,10.704,298660.9960836843,4768857.633024351,31.531325529553637
175,34.27,514.0,286.271,68.799,11.778,10.357,298662.2740409891,4768856.855404181,21.39616597223764
175,34.4,516.0,288.224,66.689,11.219,9.879,298664.76967922377,4768855.336841224,22.48694558978786
175,34.47,517.0,289.865,64.474,11.471,11.065,298667.54325721925,4768853.649155587,46.38283461500869
176,35.67,535.0,228.661,200.844,47.875,48.495,298610.1506364467,4768885.0988749005,
176,35.73,536.0,234.578,190.919,45.418,44.767,298611.545669916,4768884.250015429,27.228457332718808
176,35.8,537.0,241.018,179.558,41.767,41.416,298613.3201594071,4768883.170261973,29.681644160172166
176,35.87,538.0,245.456,170.854,40.611,37.261,298614.8379834934,4768882.24668603,25.381979787691044
176,35.93,539.0,249.646,162.852,39.28,34.589,298616.3719868435,4768881.313265219,29.92815471479399
176,36.0,540.0,255.087,155.503,34.877,31.998,298617.95356389036,4768880.350896441,26.521073631488054
179,37.0,555.0,189.722,184.953,40.901,33.603,298612.8798596948,4768886.6524010245,
179,37.07,556.0,197.681,175.741,38.347,30.423,298614.4097320452,4768885.721493872,25.596555886987364
179,37.13,557.0,205.144,165.152,37.111,28.733,298616.3492161318,4768884.54134338,37.85131731025191
179,37.2,558.0,212.492,156.763,33.445,25.811,298618.106252586,4768883.472209866,29.399777868282314
179,37.27,559.0,219.232,149.412,30.908,23.983,298619.8150609294,4768882.432422522,28.607120564851407
179,37.33,560.0,224.609,142.581,29.898,22.503,298621.53371472465,4768881.38664435,33.53149432158264
179,37.4,561.0,230.113,136.344,27.511,20.491,298623.27171468915,4768880.329094289,29.082570697689683
179,37.47,562.0,234.861,130.872,26.315,20.046,298624.93642592063,4768879.316139456,27.854578631652572
179,37.53,563.0,238.899,125.552,24.69,18.794,298626.6769734317,4768878.257039247,33.95748976896188
179,37.6,564.0,242.724,120.991,23.887,18.755,298628.29028964636,4768877.275357604,26.986391125027293
179,37.67,565.0,246.261,116.614,22.417,17.205,298629.96357255656,4768876.257187017,27.983960420476237
179,37.73,566.0,249.796,112.597,20.552,16.326,298631.6238431094,4768875.246934278,32.405846528063485
179,37.8,567.0,252.971,109.013,19.501,15.47,298633.20066979754,4768874.287456031,26.38799974324585
179,37.87,568.0,255.713,105.36,19.213,14.655,298634.91044223425,4768873.247082049,28.591778467037916
179,37.93,569.0,258.498,102.208,18.336,13.926,298636.4945668277,4768872.283163122,30.92508869668473
179,38.0,570.0,260.987,99.005,17.564,13.609,298638.20148203854,4768871.244527724,28.544630294581495
179,38.07,571.0,263.161,96.199,17.216,13.562,298639.782439726,4768870.282535818,26.439380025584676
179,38.13,572.0,265.228,93.628,17.163,12.837,298641.3253244342,4768869.343710818,30.10398644704405
179,38.2,573.0,267.074,91.191,16.962,11.998,298642.8593277843,4768868.4102900075,25.65270404125286
179,38.27,574.0,269.419,88.802,15.811,12.106,298644.46851299953,4768867.431122023,26.943629738672694
179,38.33,575.0,271.156,86.608,15.263,11.258,298645.9996591234,4768866.499439796,29.874273586756907
179,38.4,576.0,273.121,84.501,14.85,10.921,298647.56474722724,4768865.547104322,26.1900432850394
179,38.47,577.0,274.784,82.593,14.336,10.667,298649.0403673349,4768864.649208945,24.6861937810381
179,38.53,578.0,276.65,80.814,13.731,10.522,298650.5045585376,4768863.758267906,28.618661351285837
179,38.6,579.0,278.259,78.852,13.234,10.284,298652.16324563726,4768862.748978677,27.742253929455387
179,38.67,580.0,279.443,77.285,13.461,9.96,298653.54051639035,4768861.910927584,23.032364101620708
179,38.73,581.0,280.951,75.901,12.76,9.108,298654.8317957327,4768861.125201132,25.24601178718759
179,38.8,582.0,282.381,74.186,12.079,8.919,298656.483184927,4768860.120352583,27.621715799210858
179,38.87,583.0,283.931,72.764,11.966,9.171,298657.92104173475,4768859.245435675,24.09716724611276
179,38.93,584.0,285.166,71.457,11.416,9.275,298659.2824429038,4768858.417041015,26.579545183026827
179,39.0,585.0,286.384,70.008,11.22,9.355,298660.85324546014,4768857.4612283725,26.274065744228068
179,39.07,586.0,287.699,68.704,10.72,9.028,298662.32759179437,4768856.564108069,24.684953689812435
179,39.13,587.0,288.702,67.62,10.228,8.244,298663.5893698358,4768855.796332769,24.637933718166583
179,39.2,588.0,289.499,66.539,10.105,7.721,298664.88605395047,4768855.007317584,21.684660239995925
179,39.27,589.0,290.582,64.469,10.793,9.678,298667.46579046256,4768853.437581933,43.14782374172907
179,39.33,590.0,291.542,63.262,11.313,9.612,298669.0629274138,4768852.4657451585,31.164438422432568
179,39.4,591.0,292.321,62.103,11.575,8.904,298670.65404023323,4768851.4975739885,26.607502399803874
188,37.53,563.0,191.166,130.947,29.534,21.988,298625.64865515975,4768883.2824346395,
188,37.6,564.0,197.723,125.504,27.989,20.589,298627.45550317795,4768882.182991446,30.232095393450393
188,37.67,565.0,204.512,119.556,26.416,19.072,298629.59771010606,4768880.879486778,35.82838915304754
188,37.73,566.0,211.028,114.204,24.082,17.752,298631.7430839401,4768879.57405509,41.88078318221075
188,37.8,567.0,216.418,109.378,23.949,17.404,298633.83833653084,4768878.299121516,35.04050135277211
188,37.87,568.0,221.132,105.194,22.232,16.805,298635.8031909191,4768877.10353353,32.85993776749258
188,37.93,569.0,225.676,101.58,21.094,15.334,298637.65699327516,4768875.975519241,36.194305876746874
188,38.0,570.0,229.671,98.176,20.198,14.513,298639.509212178,4768874.848468462,30.98650133796595
188,38.07,571.0,233.675,94.545,19.352,14.52,298641.6307991632,4768873.557510758,35.4798016665745
188,38.13,572.0,237.579,91.707,18.652,13.625,298643.43065895635,4768872.462319806,35.186013644550826
188,38.2,573.0,240.976,88.866,17.745,13.392,298645.3326894232,4768871.304959348,31.819003434580978
188,38.27,574.0,244.303,86.145,17.64,12.821,298647.26993564307,4768870.126170568,32.411889976667034
188,38.33,575.0,247.193,83.944,16.639,12.326,298648.93337310187,4768869.113990809,32.498290559198836
188,38.4,576.0,250.185,81.613,16.043,11.775,298650.79605681595,4768867.980572331,31.18247807092838
188,38.47,577.0,252.499,79.589,15.435,11.648,298652.4972575743,4768866.945414102,28.454403197920893
188,38.53,578.0,255.204,77.891,15.406,10.538,298654.0160106998,4768866.021272851,29.766685323923422
188,38.6,579.0,257.784,75.983,14.328,10.206,298655.7835119653,4768864.945771638,29.599365685072204
188,38.67,580.0,259.773,74.11,13.947,10.275,298657.58719307755,4768863.848255465,30.164514901112632
188,38.73,581.0,261.817,72.394,13.492,10.176,298659.3280502684,4768862.78896682,33.977934019402156
188,38.8,582.0,264.122,70.769,13.194,9.861,298661.0708005917,4768861.728526228,29.211753293111162
188,38.87,583.0,266.147,69.194,12.444,9.056,298662.82942049915,4768860.658429204,29.438971812435
188,38.93,584.0,267.896,67.827,12.257,9.033,298664.4224264511,4768859.689106088,31.109573375684608
188,39.0,585.0,269.63,66.394,12.108,9.002,298666.1559857362,4768858.634258122,29.00422206605135
188,39.07,586.0,271.349,65.125,11.293,8.737,298667.769611631,4768857.652388043,27.02417663089198
188,39.13,587.0,272.993,63.906,11.333,8.586,298669.3759396205,4768856.674958643,31.390904560175883
188,39.2,588.0,274.659,62.615,11.077,8.36,298671.13455952745,4768855.604861618,29.438971805010294
188,39.27,589.0,276.05,61.333,10.531,8.422,298672.94712199824,4768854.501941255,30.317032329767137
188,39.33,590.0,277.603,60.242,10.405,8.133,298674.56962925114,4768853.514666987,31.717940943347614
188,39.4,591.0,278.896,59.34,10.227,7.703,298675.9532338158,4768852.672761854,23.184266301648414
188,39.47,592.0,280.288,58.161,10.363,7.254,298677.81719130336,4768851.538568301,31.18411422187649
188,39.6,594.0,282.562,56.334,9.863,7.321,298680.86392364674,4768849.684671845,27.45765971127561
188,39.67,595.0,284.283,55.299,9.578,7.061,298682.6948681935,4768848.570566231,30.743507695596502
188,39.73,596.0,285.326,54.404,9.347,6.977,298684.31706576666,4768847.583480399,31.66535085055514
189,39.93,599.0,227.512,205.66,47.975,48.929,298609.551054652,4768885.4452990275,
189,40.0,600.0,233.49,195.212,45.423,45.637,298610.94894534757,4768884.594700972,23.381485784985884
190,40.13,602.0,260.858,97.48,17.863,14.661,298638.53154045297,4768869.984307971,
190,40.2,603.0,262.802,95.033,18.013,14.102,298639.95862276974,4768869.115947199,23.8652680764028
190,40.27,604.0,264.781,92.523,17.538,13.629,298641.4897688936,4768868.184264973,25.606520217218037
190,40.33,605.0,266.759,90.227,16.847,12.916,298642.97998481145,4768867.277488237,29.080826057678266
190,40.4,606.0,268.969,88.147,16.12,12.56,298644.41340094013,4768866.405273424,24.015301243848388
190,40.47,607.0,270.42,85.919,15.598,11.963,298645.97945313767,4768865.452351312,26.19121211566267
190,40.53,608.0,272.337,83.915,15.039,11.544,298647.4947296775,4768864.530325518,29.584154914261667
190,40.6,609.0,273.726,82.347,13.91,10.888,298648.7168512864,4768863.786680634,20.446046473260793
190,40.67,610.0,275.41,80.459,12.711,10.749,298650.2657601268,4768862.844190029,25.91390770120878
190,40.73,611.0,276.919,78.748,13.244,10.795,298651.7252009707,4768861.956139521,28.480012483758212
190,40.8,612.0,278.484,77.192,13.107,10.296,298653.11896066694,4768861.108055124,23.33824049381066
190,40.87,613.0,279.805,75.608,12.294,10.036,298654.5856994161,4768860.215563935,24.53194502092159
190,40.93,614.0,281.032,74.035,12.482,10.115,298656.09780904994,4768859.295465162,29.503295479861542
190,41.0,615.0,282.587,72.516,12.608,9.581,298657.6410034383,4768858.356451726,25.83345403213746
190,41.07,616.0,283.895,71.323,11.955,9.519,298658.89706702717,4768857.592153595,21.04271651490374
190,41.13,617.0,284.742,69.944,11.722,9.509,298660.37967536,4768856.690005974,28.926151179316513
190,41.2,618.0,285.794,68.557,11.495,9.417,298661.93715587875,4768855.742299615,26.04587789037016
190,41.27,619.0,287.002,67.575,11.123,8.564,298663.0980370191,4768855.03591875,19.463204426206186
190,41.33,620.0,288.104,66.43,10.795,8.602,298664.4829153572,4768854.1932385415,27.041634569910446
190,41.4,621.0,288.952,65.396,10.708,8.058,298665.7694443403,4768853.41040262,21.51885741236731
190,41.47,622.0,289.998,64.429,10.702,7.941,298667.0210672502,4768852.648806583,20.961578068877046
190,41.53,623.0,291.19,63.194,10.755,7.957,298668.67118267145,4768851.644733109,32.21886955993552
190,41.6,624.0,291.533,62.463,10.475,7.229,298669.6613898177,4768851.042205117,16.567733580412877
190,41.67,625.0,292.11,61.669,10.979,6.884,298670.76612558204,4768850.369987972,18.47447218141673
190,41.73,626.0,292.473,60.967,11.265,6.419,298671.77251199173,4768849.757615112,19.63910497892494
190,41.8,627.0,292.778,60.549,11.602,6.242,298672.37913211697,4768849.388494764,10.145874802175621
190,41.87,628.0,292.893,60.111,12.62,6.835,298673.0162176368,4768849.000836627,10.672298686627956
190,41.93,629.0,294.688,58.753,11.794,6.848,298675.1314357564,4768847.713754293,41.404844053457865
190,42.0,630.0,295.963,57.734,11.049,7.104,298676.7745629517,4768846.713933061,27.55069538063137
190,42.07,631.0,297.664,56.641,9.022,6.686,298678.6159723098,4768845.593459748,30.973326248829903
190,42.13,632.0,298.68,55.916,8.466,6.896,298679.87520280463,4768844.827234596,24.66722972222616
190,42.2,633.0,299.422,55.275,8.153,6.771,298681.0081660968,4768844.137841372,18.982806397305055
190,42.27,634.0,299.958,54.575,7.635,6.462,298682.25947932695,4768843.376433772,20.92747437584796
190,42.33,635.0,300.588,54.063,7.535,6.374,298683.2049349481,4768842.801136493,18.503002763263375
190,42.4,636.0,301.573,53.27,7.858,6.299,298684.70878258336,4768841.886065037,25.20932771608326
190,42.47,637.0,302.365,52.51,7.779,6.2,298686.1904268233,4768840.984504054,24.803307882205967
190,42.53,638.0,302.817,51.795,7.1,6.27,298687.6057705552,4768840.123286056,27.613402535431185
190,42.6,639.0,303.444,51.109,7.312,6.663,298689.00524470396,4768839.27172449,23.416808896810625
190,42.67,640.0,304.199,50.451,7.167,6.026,298690.39614717395,4768838.425378678,23.30148457876334
190,42.73,641.0,304.622,49.947,6.852,5.488,298691.48342990177,4768837.763781476,21.219749713521228
190,42.8,642.0,305.148,49.498,7.199,5.367,298692.4742564075,4768837.160876612,16.607104454163096
190,42.87,643.0,305.908,49.047,6.931,5.14,298693.49616766744,4768836.539057085,17.202871143568657
190,42.93,644.0,306.71,48.447,6.881,5.545,298694.87405778,4768835.700629122,26.97014810833351
190,43.0,645.0,307.409,47.815,7.429,6.218,298696.36014269857,4768834.796366044,24.883401561624087
190,43.07,646.0,308.039,47.357,7.286,6.721,298697.46835504903,4768834.122033442,18.601075241695373
190,43.13,647.0,308.634,47.178,6.942,7.107,298697.9188619367,4768833.847905941,9.075302256092895
190,43.2,648.0,309.061,46.449,6.73,6.382,298699.71080446464,4768832.757532542,29.967669656848337
190,43.27,649.0,309.364,45.987,6.676,5.893,298700.87709037727,4768832.047862943,19.50405504443992
191,40.13,602.0,296.822,85.138,15.737,13.245,298645.3214195923,4768860.907675137,
191,40.2,603.0,298.061,83.91,15.012,12.924,298646.2728993458,4768860.328712253,16.000637748043385
191,40.27,604.0,299.421,82.341,14.559,12.67,298647.5115098978,4768859.575034065,20.775279655526823
191,40.33,605.0,299.857,80.76,14.238,12.755,298648.7698113531,4768858.809374222,24.558886145598066
