id,time,frame_num,class,x_pix,y_pix,w_pix,h_pix,x_utm,y_utm
4348,617.0,3085,2,804.824,434.876,42.238,16.843,305781.94,4771048.69
4359,617.0,3085,2,664.136,458.18,36.636,21.561,305759.27,4771046.11
4321,617.0,3085,0,929.13,534.626,19.708,27.771,305738.44,4771007.88
4290,617.0,3085,2,950.348,434.592,50.309,19.336,305782.53,4771030.18
2299,387.0,1935,2,877.309,744.567,355.229,173.566,305722.98,4771000.2
2321,387.0,1935,2,571.133,599.014,160.566,75.316,305726.92,4771013.82
2348,387.0,1935,2,1262.371,492.63,113.731,46.502,305751.79,4770997.1
2372,387.0,1935,2,301.607,862.991,417.996,146.686,305716.87,4771005.62
2378,387.0,1935,2,1494.703,518.983,149.231,52.0,305747.46,4770988.57
2511,387.0,1935,2,490.305,583.793,146.133,60.829,305727.09,4771018.21
2650,387.0,1935,2,945.364,516.589,92.076,49.168,305742.01,4771009.06
2674,387.0,1935,2,1880.93,560.194,55.293,51.937,305743.66,4770980.22
2686,387.0,1935,2,542.031,454.622,22.15,17.602,305759.86,4771063.93
2698,387.0,1935,2,668.907,459.883,31.352,25.981,305758.26,4771044.4
2699,387.0,1935,2,759.654,463.158,46.103,23.724,305757.64,4771033.76
2714,387.0,1935,2,621.56,451.098,29.139,16.976,305763.81,4771057.2
2554,387.0,1935,2,1762.351,665.859,282.069,129.645,305732.74,4770986.13
2619,387.0,1935,2,1191.565,529.951,125.142,65.324,305742.26,4770998.59
4682,726.4,3632,2,1015.676,471.927,87.572,38.455,305756.56,4771011.87
4699,726.4,3632,2,1155.391,483.107,105.114,41.963,305753.74,4771002.6
4914,726.4,3632,2,1384.852,501.319,165.356,56.158,305750.58,4770992.07
4929,726.4,3632,2,853.555,758.361,291.358,142.184,305722.42,4771000.3
4960,726.4,3632,2,1622.248,532.104,186.689,51.303,305746.04,4770985.23
4977,726.4,3632,2,590.765,595.999,163.579,76.108,305727.37,4771013.52
5034,726.4,3632,2,541.832,566.074,137.643,55.373,305729.34,4771018.82
5075,726.4,3632,2,286.84,681.818,251.844,97.748,305719.98,4771014.16
5091,726.4,3632,2,349.617,615.962,203.787,48.583,305723.25,4771018.75
5279,726.4,3632,2,719.23,418.218,21.399,11.099,305814.91,4771094.39
5290,726.4,3632,2,738.766,475.127,51.653,32.04,305751.47,4771030.13
5152,726.4,3632,2,1865.962,545.36,106.169,69.751,305745.78,4770979.68
5314,726.4,3632,2,822.186,425.603,33.725,15.988,305795.85,4771056.79
5317,726.4,3632,2,1012.209,438.776,45.749,22.684,305778.27,4771021.42
5220,726.4,3632,2,1119.356,520.091,109.599,52.693,305743.37,4771001.66
3318,484.2,2421,2,768.804,432.171,36.811,16.963,305785.57,4771057.2
3335,484.2,2421,2,353.086,854.649,410.628,144.432,305717.28,4771005.17
3348,484.2,2421,2,622.888,578.804,157.961,70.935,305729.17,4771014.29
3369,484.2,2421,2,969.272,518.801,102.915,60.955,305741.85,4771007.8
3379,484.2,2421,2,730.045,473.501,55.29,35.085,305752.05,4771031.48
3382,484.2,2421,2,975.761,438.36,55.256,18.093,305778.54,4771025.32
3145,484.2,2421,2,981.804,474.226,77.954,32.594,305755.16,4771013.54
3384,484.2,2421,2,770.613,468.412,41.488,24.353,305755.03,4771030.4
3241,484.2,2421,2,1217.916,485.963,119.199,45.407,305753.44,4770999.37
3258,484.2,2421,2,1380.793,507.869,126.273,43.847,305748.88,4770992.25
3368,484.2,2421,2,1660.568,530.74,157.558,59.314,305746.62,4770984.1
3395,484.2,2421,2,646.015,458.875,32.64,20.574,305758.55,4771047.54
3377,484.2,2421,2,1356.657,469.29,104.945,31.003,305761.18,4770993.2
3400,484.2,2421,2,1899.78,557.963,30.889,42.718,305744.12,4770979.67
3347,484.2,2421,2,1770.336,668.463,234.793,105.256,305732.63,4770986.05
3354,484.2,2421,2,1372.595,562.097,144.93,70.677,305739.1,4770992.64
4682,691.0,3455,2,1034.102,470.731,80.151,34.676,305757.31,4771010.93
4699,691.0,3455,2,1171.667,484.028,100.45,41.305,305753.6,4771001.72
4728,691.0,3455,2,1282.635,482.631,106.809,37.238,305755.25,4770996.5
4748,691.0,3455,2,690.39,427.225,25.371,12.92,305794.14,4771079.71
4890,691.0,3455,2,1175.51,565.705,137.652,81.132,305736.73,4770998.04
4901,691.0,3455,2,788.335,432.856,40.09,17.356,305784.6,4771053.3
4911,691.0,3455,2,875.593,500.225,79.608,48.661,305744.99,4771014.71
4912,691.0,3455,2,705.573,471.761,45.882,30.323,305752.46,4771034.24
4914,691.0,3455,2,1814.431,544.48,151.478,75.512,305745.51,4770980.86
4920,691.0,3455,2,1052.062,504.584,110.723,56.999,305746.11,4771005.6
4923,691.0,3455,2,760.712,464.209,44.554,24.693,305757.07,4771033.15
4929,691.0,3455,2,579.366,805.443,321.667,150.978,305719.48,4771003.32
4938,691.0,3455,2,634.418,456.02,31.683,20.836,305760.29,4771051.11
4939,691.0,3455,2,1056.204,441.098,53.372,25.965,305776.3,4771016.4
3692,562.4,2812,2,753.011,463.352,49.208,28.691,305757.43,4771034.26
3733,562.4,2812,2,699.982,468.107,46.765,30.955,305754.13,4771036.52
3767,562.4,2812,2,661.576,463.902,34.468,20.341,305755.77,4771042.48
3748,562.4,2812,2,717.218,458.38,31.584,23.03,305759.9,4771040.46
3803,562.4,2812,2,1355.057,468.908,101.803,30.675,305761.33,4770993.28
3811,562.4,2812,2,1511.174,486.569,114.627,34.593,305756.08,4770986.9
3826,562.4,2812,2,614.836,451.48,22.725,19.28,305763.41,4771057.69
3836,562.4,2812,2,640.026,455.237,35.984,25.089,305760.92,4771051.12
3849,562.4,2812,0,1604.394,928.957,115.045,112.494,305722.71,4770990.6
3853,562.4,2812,1,1583.205,971.247,145.558,126.915,305721.88,4770990.94
3856,562.4,2812,2,1336.692,502.188,135.653,46.484,305749.87,4770993.9
3858,562.4,2812,1,1691.831,1054.812,110.693,47.649,305721.11,4770990.34
3851,562.4,2812,0,997.801,519.463,19.025,47.235,305742.07,4771006.55
3854,562.4,2812,0,1022.139,520.074,19.313,48.104,305742.24,4771005.5
3859,562.4,2812,0,1385.236,876.798,99.159,127.767,305722.7,4770992.66
3860,562.4,2812,2,683.307,787.222,296.824,157.05,305720.54,4771002.25
3861,562.4,2812,1,1388.394,934.487,90.017,117.98,305721.63,4770992.65
4977,750.4,3752,2,594.282,595.385,163.224,75.328,305727.46,4771013.47
5034,750.4,3752,2,545.868,565.703,136.685,55.091,305729.44,4771018.73
5075,750.4,3752,2,291.732,679.801,251.827,97.224,305720.09,4771014.2
5091,750.4,3752,2,354.008,614.273,200.74,47.844,305723.39,4771018.81
5414,750.4,3752,2,525.525,511.12,119.223,49.032,305737.06,4771031.62
5488,750.4,3752,2,678.962,427.206,28.461,13.986,305794.29,4771082.23
5493,750.4,3752,2,961.34,476.06,91.132,36.953,305754.14,4771014.45
5340,750.4,3752,2,709.085,471.027,46.616,26.171,305752.86,4771034.29
5372,750.4,3752,2,675.948,465.213,32.457,22.574,305755.27,4771040.3
5489,750.4,3752,2,1334.559,498.175,132.89,49.72,305750.93,4770994.01
5443,750.4,3752,2,652.295,458.932,30.475,21.1,305758.61,4771046.82
5439,750.4,3752,2,623.925,452.6,28.76,19.89,305762.65,4771055.43
5533,750.4,3752,2,784.13,432.504,34.903,16.648,305785.09,4771054.36
5472,750.4,3752,2,761.138,465.711,49.324,23.625,305756.27,4771032.4
5552,750.4,3752,2,898.963,441.706,44.082,20.86,305774.87,4771031.7
5467,750.4,3752,2,1155.949,459.455,74.049,30.156,305764.2,4771004.98
3483,542.6,2713,2,953.956,465.0,53.628,28.056,305759.13,4771017.56
3689,542.6,2713,2,883.588,448.913,38.801,22.243,305768.55,4771029.38
3692,542.6,2713,2,753.431,463.655,49.486,28.474,305757.27,4771034.07
3733,542.6,2713,2,698.84,468.097,46.305,31.041,305754.12,4771036.62
3767,542.6,2713,2,660.726,463.294,33.429,21.296,305756.1,4771042.95
3748,542.6,2713,2,720.035,458.153,29.667,23.259,305760.09,4771040.32
3803,542.6,2713,2,1354.355,469.668,96.956,31.129,305761.0,4770993.31
3805,542.6,2713,2,97.999,580.704,117.428,48.59,305721.78,4771033.82
3806,542.6,2713,2,789.6,522.298,99.124,50.984,305738.82,4771015.24
3809,542.6,2713,2,642.872,454.639,39.221,22.435,305761.39,4771051.29
3810,542.6,2713,2,1325.7,721.635,199.428,126.678,305726.9,4770993.46
3811,542.6,2713,2,1594.984,496.298,93.432,37.852,305753.89,4770984.35
3819,542.6,2713,2,917.109,440.257,29.654,21.006,305776.38,4771030.57
3692,550.0,2750,2,754.032,462.248,49.525,28.436,305758.07,4771034.73
3733,550.0,2750,2,699.813,466.84,46.173,31.126,305754.78,4771037.2
3767,550.0,2750,2,661.692,462.412,34.13,21.405,305756.62,4771043.43
3748,550.0,2750,2,720.956,457.286,29.664,23.848,305760.66,4771040.78
3803,550.0,2750,2,1357.382,467.534,101.728,31.668,305761.96,4770993.17
3811,550.0,2750,2,1516.151,485.022,115.77,35.053,305756.63,4770986.64
3826,550.0,2750,2,617.316,450.325,25.011,20.072,305764.39,4771058.55
3836,550.0,2750,2,641.449,455.063,33.934,23.637,305761.07,4771051.1
3839,550.0,2750,2,792.232,423.086,21.268,11.399,305801.09,4771066.26
3847,550.0,2750,2,861.139,437.763,33.379,19.316,305778.71,4771038.7
3849,550.0,2750,0,1610.682,942.114,131.59,129.597,305722.5,4770990.6
3851,550.0,2750,0,1198.045,457.702,11.301,29.034,305765.55,4771002.52
4682,731.2,3656,2,991.064,471.754,88.943,38.242,305756.34,4771013.46
4699,731.2,3656,2,1125.567,482.102,100.609,40.631,305753.77,4771004.21
4914,731.2,3656,2,1297.845,495.205,148.217,53.239,305751.39,4770995.54
4929,731.2,3656,2,853.284,759.977,291.458,141.471,305722.37,4771000.28
4960,731.2,3656,2,1603.943,531.985,189.857,52.823,305745.9,4770985.73
4977,731.2,3656,2,590.135,596.82,163.896,76.206,305727.3,4771013.46
5034,731.2,3656,2,539.958,567.334,136.615,54.858,305729.19,4771018.71
5075,731.2,3656,2,285.055,682.347,251.53,98.074,305719.95,4771014.16
5091,731.2,3656,2,347.508,616.782,204.858,48.775,305723.18,4771018.71
5340,731.2,3656,2,692.396,469.788,40.621,23.627,305753.19,4771036.31
5319,731.2,3656,2,1172.377,454.374,71.844,24.938,305767.29,4771004.56
5372,731.2,3656,2,631.476,457.68,28.972,17.6,305759.11,4771050.08
5387,731.2,3656,2,891.352,442.109,47.161,19.446,305774.44,4771032.29
5152,731.2,3656,2,1864.404,546.54,108.596,69.579,305745.57,4770979.79
2951,457.0,2285,2,700.856,464.291,43.75,25.658,305756.15,4771038.51
2961,457.0,2285,2,744.472,458.787,48.98,26.851,305760.02,4771037.53
3077,457.0,2285,2,660.991,458.151,38.118,27.126,305759.24,4771046.47
3145,457.0,2285,2,1265.482,491.451,126.445,43.426,305752.18,4770997.0
3153,457.0,2285,2,1362.152,474.421,105.807,38.451,305759.09,4770992.93
3160,457.0,2285,2,1359.996,457.217,98.321,23.352,305767.1,4770993.06
3187,457.0,2285,2,1584.355,498.795,136.5,50.594,305753.11,4770984.85
3241,457.0,2285,2,1449.905,506.275,157.266,55.103,305749.94,4770989.77
3232,457.0,2285,2,1855.388,533.545,126.521,49.115,305747.71,4770979.16
3258,457.0,2285,2,1723.394,540.551,178.773,55.75,305745.42,4770982.91
3265,457.0,2285,2,823.69,423.439,27.744,15.671,305799.9,4771059.6
3284,457.0,2285,2,884.339,429.774,24.052,14.54,305788.77,4771042.28
3285,457.0,2285,2,953.174,442.127,20.863,20.341,305774.81,4771025.81
3286,457.0,2285,2,884.849,449.095,35.086,27.623,305768.42,4771029.16
2089,332.6,1663,2,178.69,492.822,28.167,14.775,305734.33,4771068.48
2154,332.6,1663,2,692.6,469.39,41.738,24.073,305753.38,4771036.5
2158,332.6,1663,2,754.982,464.584,48.62,24.197,305756.78,4771033.47
2193,332.6,1663,2,662.463,461.751,35.666,23.399,305757.02,4771043.79
2197,332.6,1663,2,638.294,455.488,26.513,22.022,305760.72,4771051.11
2198,332.6,1663,2,715.384,456.4,36.178,22.198,305761.18,4771041.94
2201,332.6,1663,2,615.187,454.522,22.598,17.262,305761.07,4771054.71
2205,332.6,1663,2,603.732,449.332,27.885,18.053,305765.05,4771061.46
2249,332.6,1663,2,1335.464,465.717,93.027,30.381,305762.61,4770994.3
2253,332.6,1663,2,929.58,472.247,57.865,30.31,305755.37,4771017.38
2254,332.6,1663,2,738.828,423.824,25.287,14.384,305800.41,4771076.07
2255,332.6,1663,2,836.915,436.949,25.66,16.264,305779.54,4771042.41
2259,332.6,1663,2,585.583,557.949,108.242,57.098,305730.79,4771018.35
2250,332.6,1663,2,1302.144,494.029,124.498,51.826,305751.78,4770995.38
2257,332.6,1663,2,913.686,438.24,19.734,18.022,305778.42,4771032.15
1811,318.8,1594,2,867.456,500.647,93.6,44.252,305744.76,4771015.06
1941,318.8,1594,2,552.783,563.127,147.34,66.545,305729.79,4771018.85
2089,318.8,1594,2,175.128,491.443,28.408,15.082,305734.61,4771070.06
2154,318.8,1594,2,690.415,468.739,42.437,24.009,305753.67,4771037.03
2158,318.8,1594,2,752.246,463.788,49.519,24.506,305757.18,4771034.11
2193,318.8,1594,2,661.19,460.692,37.49,24.355,305757.64,4771044.63
2197,318.8,1594,2,635.259,455.522,26.747,22.019,305760.65,4771051.43
2198,318.8,1594,2,713.253,455.571,36.593,22.302,305761.71,4771042.73
2201,318.8,1594,2,613.35,453.108,22.171,17.64,305762.11,4771056.27
2205,318.8,1594,2,598.623,447.581,25.317,17.352,305766.55,4771064.21
2207,318.8,1594,0,1102.326,489.993,24.598,41.869,305750.83,4771004.62
2208,318.8,1594,1,1099.183,506.407,22.453,21.859,305746.21,4771003.38
2209,318.8,1594,2,856.662,469.666,97.575,39.231,305755.61,4771023.25
2212,318.8,1594,2,47.253,758.433,51.023,70.273,305716.28,4771013.91
2321,409.6,2048,2,563.059,603.557,162.636,75.728,305726.5,4771013.62
2372,409.6,2048,2,902.753,766.749,342.205,132.144,305722.52,4770999.41
2378,409.6,2048,2,948.184,485.908,86.293,33.552,305750.29,4771013.32
2511,409.6,2048,2,481.286,588.771,145.974,60.646,305726.59,4771017.87
2674,409.6,2048,2,1434.276,507.814,142.863,48.17,305749.41,4770990.35
2905,409.6,2048,1,894.196,559.446,28.323,31.504,305734.47,4771007.03
2926,409.6,2048,0,886.792,541.913,26.56,41.426,305736.77,4771008.8
2951,409.6,2048,2,695.055,470.992,42.456,26.766,305752.65,4771035.49
3023,409.6,2048,2,712.174,425.508,25.712,13.918,305797.29,4771078.48
2643,409.6,2048,2,666.388,504.95,98.199,40.691,305740.74,4771025.16
3047,409.6,2048,2,540.914,474.917,37.941,30.965,305748.28,4771046.94
2961,409.6,2048,2,742.842,465.804,49.06,28.329,305755.96,4771033.93
3011,409.6,2048,0,873.957,565.998,29.166,65.864,305733.46,4771007.2
2913,409.6,2048,2,832.164,432.23,34.376,14.083,305785.44,4771047.42
3057,409.6,2048,2,761.343,432.81,29.935,12.712,305784.66,4771057.6
3067,409.6,2048,2,89.315,878.498,87.605,130.865,305715.4,4771007.95
3069,409.6,2048,2,1866.509,560.538,56.76,48.732,305743.5,4770980.56
2951,462.4,2312,2,771.74,476.628,56.663,35.116,305751.34,4771027.1
2961,462.4,2312,2,824.707,469.95,63.245,35.028,305755.04,4771025.54
3077,462.4,2312,2,673.705,460.78,39.043,26.486,305757.78,4771043.3
3145,462.4,2312,2,1180.516,484.742,106.847,38.012,305753.45,4771001.23
3153,462.4,2312,2,1136.65,455.248,75.545,28.191,305766.46,4771006.85
3160,462.4,2312,2,1238.69,453.351,87.596,31.466,305768.44,4771000.35
3187,462.4,2312,2,1379.866,474.658,91.632,33.019,305759.16,4770992.11
3241,462.4,2312,2,1407.055,502.188,152.048,53.722,305750.57,4770991.25
3232,462.4,2312,2,1817.057,526.878,129.851,47.437,305748.65,4770979.68
3258,462.4,2312,2,1705.137,539.539,179.64,54.008,305745.44,4770983.33
3285,462.4,2312,2,880.422,428.002,34.85,15.93,305791.42,4771044.55
3287,462.4,2312,2,848.573,425.802,28.907,14.841,305795.24,4771052.01
3288,462.4,2312,2,699.535,452.855,35.229,19.095,305763.49,4771046.21
3289,462.4,2312,2,1608.643,479.799,167.423,64.434,305759.18,4770982.77
3290,462.4,2312,2,1905.717,523.774,29.863,31.108,305749.96,4770977.15
3291,462.4,2312,2,749.368,461.973,38.936,22.294,305758.17,4771035.3
3876,619.4,3097,2,633.683,584.168,159.211,69.543,305728.83,4771013.36
3853,619.4,3097,1,924.38,584.41,40.48,38.829,305732.08,4771004.47
3875,619.4,3097,0,809.326,605.514,30.012,68.595,305729.06,4771006.45
3893,619.4,3097,1,966.956,598.384,44.814,42.724,305731.25,4771002.61
3918,619.4,3097,0,964.679,579.081,28.835,56.006,305733.04,4771003.59
3849,619.4,3097,0,923.23,564.189,41.671,57.669,305734.23,4771005.74
3936,619.4,3097,2,1005.54,729.324,312.937,138.843,305724.39,4770998.42
3856,619.4,3097,2,1248.801,491.781,121.436,44.458,305751.9,4770997.72
3968,619.4,3097,2,1487.316,516.834,143.99,50.647,305747.85,4770988.75
3992,619.4,3097,2,446.828,828.54,419.962,167.755,305718.23,4771004.59
4015,619.4,3097,2,551.257,568.933,135.25,54.296,305729.19,4771018.06
4160,619.4,3097,2,1839.792,556.591,160.639,59.646,305743.86,4770980.94
4324,619.4,3097,2,332.924,524.143,77.194,42.927,305731.31,4771038.67
4359,619.4,3097,2,874.034,500.07,80.034,44.697,305745.01,4771014.82
4394,619.4,3097,2,765.955,466.575,43.269,23.989,305755.89,4771031.59
4321,619.4,3097,0,930.108,535.406,19.454,27.912,305738.32,4771007.77
4248,619.4,3097,2,876.144,435.199,41.857,19.268,305781.69,4771038.79
4407,619.4,3097,2,562.199,431.079,19.123,12.285,305787.73,4771100.22
3876,610.2,3051,2,631.859,584.819,154.26,68.066,305728.75,4771013.35
3853,610.2,3051,1,922.583,583.641,44.097,41.383,305732.14,4771004.56
3875,610.2,3051,0,809.412,601.746,28.196,69.196,305729.35,4771006.68
3893,610.2,3051,1,966.023,598.672,44.327,42.397,305731.21,4771002.62
3918,610.2,3051,0,962.949,578.988,27.975,53.656,305733.03,4771003.64
3849,610.2,3051,0,925.15,564.956,40.739,55.787,305734.16,4771005.62
3936,610.2,3051,2,1003.638,729.282,311.46,138.053,305724.38,4770998.45
3856,610.2,3051,2,1260.044,494.24,122.756,45.989,305751.28,4770997.15
3968,610.2,3051,2,1485.329,518.155,143.595,50.184,305747.55,4770988.85
3992,610.2,3051,2,445.185,829.526,420.495,167.505,305718.2,4771004.59
4015,610.2,3051,2,549.27,569.314,133.459,53.247,305729.12,4771018.08
4160,610.2,3051,2,1838.64,557.982,159.755,59.567,305743.65,4770981.04
4255,610.2,3051,2,863.791,498.68,76.824,46.577,305745.24,4771015.62
4285,610.2,3051,2,660.553,461.605,34.723,19.277,305757.08,4771044.08
4299,610.2,3051,2,698.529,453.784,35.993,22.299,305762.78,4771045.62
4189,610.2,3051,2,1435.34,574.198,133.361,72.894,305738.15,4770991.08
3876,582.6,2913,2,634.18,582.053,157.824,69.622,305729.02,4771013.56
3853,582.6,2913,1,924.538,583.238,38.818,38.131,305732.2,4771004.53
3875,582.6,2913,0,814.687,600.435,31.252,69.066,305729.51,4771006.62
3893,582.6,2913,1,968.771,599.122,44.076,42.842,305731.2,4771002.53
3896,582.6,2913,2,1747.244,670.162,252.307,124.851,305732.37,4770986.46
3902,582.6,2913,2,349.092,518.7,76.61,43.943,305732.5,4771039.74
3904,582.6,2913,2,996.595,524.234,102.6,59.751,305741.11,4771006.17
3906,582.6,2913,2,1014.234,502.373,88.817,42.039,305746.21,4771007.55
3918,582.6,2913,0,966.52,580.827,24.836,53.773,305732.88,4771003.44
3926,582.6,2913,2,760.906,462.439,42.472,22.56,305758.06,4771034.01
3849,582.6,2913,0,923.057,563.391,32.219,54.031,305734.32,4771005.8
3935,582.6,2913,2,771.356,482.568,57.797,33.647,305749.02,4771025.13
3936,582.6,2913,2,803.33,748.583,286.209,144.647,305722.34,4771001.3
3950,582.6,2913,2,682.796,464.045,35.096,21.662,305756.02,4771040.35
3952,582.6,2913,2,714.169,453.157,37.89,23.137,305763.45,4771044.35
3889,582.6,2913,2,1286.556,464.673,94.841,28.986,305762.68,4770996.9
3856,582.6,2913,2,1339.626,503.209,127.754,46.947,305749.63,4770993.78
1811,318.4,1592,2,831.162,514.221,104.404,48.826,305741.02,4771014.58
1941,318.4,1592,2,460.65,590.658,161.394,74.296,305726.19,4771018.32
2089,318.4,1592,2,174.066,492.698,29.699,15.851,305734.25,4771069.05
2154,318.4,1592,2,689.921,469.641,41.273,23.328,305753.22,4771036.6
2158,318.4,1592,2,751.922,464.994,47.773,23.57,305756.52,4771033.54
2193,318.4,1592,2,660.303,461.821,36.061,23.416,305756.95,4771043.96
2197,318.4,1592,2,634.516,456.553,26.473,21.744,305759.92,4771050.65
2198,318.4,1592,2,711.88,456.782,36.448,22.105,305760.87,4771042.05
2201,318.4,1592,2,612.655,453.932,22.767,18.139,305761.47,4771055.57
2205,318.4,1592,2,597.765,448.681,26.177,17.802,305765.55,4771063.03
2207,318.4,1592,0,1082.283,496.245,25.472,42.462,305748.71,4771004.99
2208,318.4,1592,1,1082.749,508.462,30.605,30.378,305745.52,4771003.92
2209,318.4,1592,2,831.85,477.616,96.421,37.62,305751.8,4771022.53
3876,603.4,3017,2,632.026,582.456,156.558,70.384,305728.96,4771013.59
3853,603.4,3017,1,920.728,583.199,40.915,38.959,305732.16,4771004.64
3875,603.4,3017,0,809.745,600.196,26.556,70.225,305729.48,4771006.77
3893,603.4,3017,1,965.735,597.699,45.579,44.058,305731.29,4771002.67
3918,603.4,3017,0,963.22,578.66,29.257,58.036,305733.07,4771003.65
3849,603.4,3017,0,922.631,558.482,37.561,53.229,305734.92,4771006.15
3936,603.4,3017,2,1003.912,728.768,312.336,138.455,305724.4,4770998.46
3856,603.4,3017,2,1275.98,493.75,118.719,45.243,305751.59,4770996.48
3968,603.4,3017,2,1483.885,516.278,142.976,49.749,305747.94,4770988.85
3992,603.4,3017,2,444.956,828.217,419.103,166.366,305718.22,4771004.63
4015,603.4,3017,2,548.769,568.066,134.588,53.947,305729.24,4771018.27
4139,603.4,3017,2,962.943,516.582,97.79,56.402,305742.23,4771008.3
4141,603.4,3017,2,765.842,431.496,35.993,17.138,305786.56,4771058.54
4146,603.4,3017,2,756.889,479.315,61.147,35.434,305750.04,4771027.22
4160,603.4,3017,2,1836.804,555.688,105.76,60.226,305743.96,4770980.96
4172,603.4,3017,2,778.028,462.489,46.737,27.503,305758.27,4771032.47
4173,603.4,3017,2,871.281,429.576,37.581,15.183,305789.1,4771044.35
4180,603.4,3017,2,672.611,463.492,35.969,22.773,305756.17,4771041.66
4112,603.4,3017,2,1785.229,661.418,282.33,127.088,305733.18,4770985.66
4129,603.4,3017,2,1451.382,569.067,170.122,91.213,305738.92,4770990.64
1382,233.2,1166,2,698.552,474.465,45.094,27.101,305751.14,4771033.57
1418,233.2,1166,2,666.296,468.733,27.442,21.226,305753.29,4771039.17
